#,Date,Return,Return %,Drawdown,Drawdown %,Max Drawdown,Max Drawdown %,Currency,Net Return,Commission
1,9/20/2021 11:07:52 AM,0,0,0,0,0,0,BTC,0,
2,9/21/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
3,9/22/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
4,9/23/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
5,9/24/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
6,9/25/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
7,9/26/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
8,9/27/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
9,9/28/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
10,9/29/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
11,9/30/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
12,10/1/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
13,10/2/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
14,10/3/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
15,10/4/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
16,10/5/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
17,10/6/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
18,10/7/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
19,10/8/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
20,10/9/2021 4:00:00 AM,0,0,0,0,0,0,BTC,0,
21,10/10/2021 4:00:00 AM,3.03186580712412,0.0303186580712412,-0.345162436887522,-0.00333886979293696,-0.612553969406159,-0.00611421991427208,BTC,0,
22,10/11/2021 4:00:00 AM,3.12385434509998,0.0312385434509998,-0.50814102428906,-0.00476394740153052,-1.05131291789647,-0.0101747903249898,BTC,0,
23,10/12/2021 4:00:00 AM,0.0721087741273845,0.000721087741273844,-0.618609510697692,-0.00578970642116583,-2.24312296778471,-0.02111278872505,BTC,0,
24,10/13/2021 4:00:00 AM,0.747982129123612,0.00747982129123611,-0.655980147723167,-0.0060946690600433,-1.39671906268038,-0.0131457536674425,BTC,0,
25,10/14/2021 4:00:00 AM,-0.49678871024933,-0.0049678871024933,-1.17263536088645,-0.0108928685899824,-2.08389190876959,-0.0194044000854958,BTC,0,
26,10/15/2021 4:00:00 AM,-2.61905530830344,-0.0261905530830344,-2.84865490576366,-0.0266956395266139,-2.84865490576366,-0.0266956395266139,BTC,0,
27,10/16/2021 4:00:00 AM,-2.10070759922236,-0.0210070759922236,-2.15626552283421,-0.0207501768735051,-2.62497112382674,-0.0252606251551313,BTC,0,
28,10/17/2021 4:00:00 AM,-1.39983811317519,-0.0139983811317519,-1.4091168637715,-0.0138462916816617,-1.65781213229233,-0.016290025992365,BTC,0,
29,10/18/2021 4:00:00 AM,0.178445626324683,0.00178445626324683,-0.344249742735956,-0.00341239611160782,-0.887908519137696,-0.00880812311974499,BTC,0,
30,10/19/2021 4:00:00 AM,0.226253008689969,0.00226253008689969,-0.625936602976586,-0.00617355019020671,-1.16726587991174,-0.011512626775112,BTC,0,
31,10/20/2021 4:00:00 AM,0.408800520748126,0.00408800520748126,-0.0865133455435185,-0.000854373190475544,-1.04810293452236,-0.0103506695121871,BTC,0,
32,10/21/2021 4:00:00 AM,-1.93310742735085,-0.0193310742735085,-1.98812535743268,-0.0196400854216053,-2.03049325294968,-0.0200586249689114,BTC,0,
33,10/22/2021 4:00:00 AM,0.319182039180492,0.00319182039180492,-0.477057173919182,-0.00476885245981606,-1.04315673658783,-0.0104965501331241,BTC,0,
34,10/23/2021 4:00:00 AM,-0.430304540033828,-0.00430304540033828,-0.43515227765578,-0.00437058539815416,-1.09758093772705,-0.0110238908677318,BTC,0,
35,10/24/2021 4:00:00 AM,-0.544388978495316,-0.00544388978495316,-1.30785980116174,-0.0130927170176571,-1.48133388221516,-0.0148293305683702,BTC,0,
36,10/25/2021 4:00:00 AM,-1.18774229484119,-0.0118774229484119,-1.83611607277943,-0.0185031398808414,-1.87496583322515,-0.0188946415742918,BTC,0,
37,10/26/2021 4:00:00 AM,0.506255760342351,0.0050625576034235,-0.375223963416401,-0.00381798382654763,-1.28943331689211,-0.0131202589101236,BTC,0,
38,10/27/2021 4:00:00 AM,-0.0541255031323837,-0.000541255031323837,-0.870582603761584,-0.00881877048819246,-3.02549922336659,-0.0308733865627094,BTC,0,
39,10/28/2021 4:00:00 AM,4.46107481269829,0.0446107481269829,-0.552241013150156,-0.00536875604561382,-2.42394168348996,-0.0235649856811951,BTC,0,
40,10/29/2021 4:00:00 AM,1.72495067760283,0.0172495067760283,-0.511062690767675,-0.00488841062669187,-0.741467429179787,-0.00709227522499001,BTC,0,
41,10/30/2021 4:00:00 AM,3.23987929432521,0.0323987929432521,-1.26293085078556,-0.011635891354548,-1.7574132631525,-0.0161917572782109,BTC,0,
42,10/31/2021 4:00:00 AM,-1.07201970223091,-0.010720197022309,-1.19389613890853,-0.0111167166899457,-2.9927228718496,-0.027866119349618,BTC,0,
43,11/1/2021 4:00:00 AM,3.9708305246421,0.039708305246421,-0.352184953587509,-0.00318645621597458,-0.924754422877682,-0.00870656458910102,BTC,0,
44,11/2/2021 4:00:00 AM,-0.056002289061146,-0.00056002289061146,-1.79374939190568,-0.0160283345842538,-1.79374939190568,-0.0160283345842538,BTC,0,
45,11/3/2021 4:00:00 AM,0.681810076348137,0.00681810076348137,-1.30155695971919,-0.011610597866512,-2.00636392579058,-0.0178978603604537,BTC,0,
46,11/4/2021 4:00:00 AM,2.1188087132862,0.021188087132862,-0.404786144372718,-0.00357197418837518,-0.997919433318744,-0.0088317809185382,BTC,0,
47,11/5/2021 4:00:00 AM,-0.471842565651443,-0.00471842565651442,-0.781098116683648,-0.00689849774751017,-1.48008416031354,-0.0130717985717326,BTC,0,
48,11/6/2021 4:00:00 AM,-0.192465667277892,-0.00192465667277892,-0.621837388069514,-0.00550905296735549,-0.890721811743619,-0.00789118463157756,BTC,0,
49,11/7/2021 4:00:00 AM,-2.38081636183078,-0.0238081636183078,-2.66213644491827,-0.0236560683572969,-3.06276164632006,-0.0272160726418661,BTC,0,
50,11/8/2021 5:00:00 AM,1.09255639783425,0.0109255639783425,-0.788759968657462,-0.00705798863910645,-0.820478684205774,-0.00740168249491602,BTC,0,
51,11/9/2021 5:00:00 AM,-2.60914612684318,-0.0260914612684318,-2.64621518791,-0.0238392347140239,-2.8537983271164,-0.0257093105872276,BTC,0,
52,11/10/2021 5:00:00 AM,2.86461677279744,0.0286461677279743,-0.732319568305609,-0.00654129835240636,-0.997684522526942,-0.00917629795762398,BTC,0,
53,11/11/2021 5:00:00 AM,0.726520543307759,0.00726520543307758,-0.511224190280513,-0.00454588512932397,-1.14237077882728,-0.0102670853974034,BTC,0,
54,11/12/2021 5:00:00 AM,-1.02711779268622,-0.0102711779268622,-2.09199610795473,-0.0185112211953965,-2.1502758032179,-0.0190269144732734,BTC,0,
55,11/13/2021 5:00:00 AM,1.65901319050837,0.0165901319050837,-0.0166765494816161,-0.000148109586712519,-1.18291612022392,-0.0106474680380014,BTC,0,
56,11/14/2021 5:00:00 AM,-0.625575653027905,-0.00625575653027905,-0.716783108901758,-0.00636176112455578,-1.06236540107626,-0.00942895392581922,BTC,0,
57,11/15/2021 5:00:00 AM,1.1598511613119,0.011598511613119,-0.475245893366777,-0.0041839128182225,-0.544582209693996,-0.00479432756708997,BTC,0,
58,11/16/2021 5:00:00 AM,-2.36217534029253,-0.0236217534029253,-3.52851020486054,-0.0308760214920205,-4.32900610337759,-0.0378807138782974,BTC,0,
59,11/17/2021 5:00:00 AM,0.803055193900381,0.0080305519390038,-1.0978625223059,-0.0097455796096676,-1.90022595689107,-0.0168680531150136,BTC,0,
60,11/18/2021 5:00:00 AM,-0.634667536857979,-0.00634667536857978,-0.820237789511951,-0.00734058804022764,-1.69334269039355,-0.0151718997112461,BTC,0,
61,11/19/2021 5:00:00 AM,-1.33850970198686,-0.0133850970198686,-1.80220201875538,-0.016180149594081,-1.93859093580483,-0.0174046477679087,BTC,0,
62,11/20/2021 5:00:00 AM,1.74912163638693,0.0174912163638693,0,0,-0.678827767194679,-0.00612361962471564,BTC,0,
63,11/21/2021 5:00:00 AM,0.0543111418568714,0.000543111418568713,-0.36797158537329,-0.00329273038789857,-1.28243271122904,-0.0114965304050941,BTC,0,
64,11/22/2021 5:00:00 AM,-1.34791575191427,-0.0134791575191427,-1.65134026803277,-0.0147852739232476,-2.99440464553541,-0.026810399878414,BTC,0,
65,11/23/2021 5:00:00 AM,1.02704105977173,0.0102704105977173,0,0,-1.24479892361753,-0.0112151535009267,BTC,0,
66,11/24/2021 5:00:00 AM,0.662420306778079,0.00662420306778079,-0.00125146340478821,-1.12010280995944E-05,-1.75163601108997,-0.0157017180005439,BTC,0,
67,11/25/2021 5:00:00 AM,2.42181792260605,0.0242181792260605,-0.984632044481522,-0.00855214588612607,-1.57499848279493,-0.013679848092271,BTC,0,
68,11/26/2021 5:00:00 AM,1.62165992562306,0.0162165992562306,-1.20527945655176,-0.0103037307257976,-1.86813390112397,-0.0159703615392109,BTC,0,
69,11/27/2021 5:00:00 AM,-0.675050358671426,-0.00675050358671425,-1.41776714930513,-0.012168370402545,-1.90949609565857,-0.0163887672144014,BTC,0,
70,11/28/2021 5:00:00 AM,0.76592986969237,0.00765929869692369,-1.58346249366986,-0.0134826889773013,-1.99879903679632,-0.0170191500265955,BTC,0,
71,11/29/2021 5:00:00 AM,1.48998804164973,0.0148998804164973,-0.4295357921186,-0.00364692769488817,-1.12283743048068,-0.00955890556218264,BTC,0,
72,11/30/2021 5:00:00 AM,-0.179015331719228,-0.00179015331719228,-0.746412108165053,-0.00632992302300028,-0.904573054148635,-0.0077058513906233,BTC,0,
73,12/1/2021 5:00:00 AM,-0.356291343956762,-0.00356291343956762,-1.16653409982028,-0.00988740139483224,-1.18595857342545,-0.0100520408746788,BTC,0,
74,12/2/2021 5:00:00 AM,1.57397997304225,0.0157397997304225,-0.528329634877466,-0.0044428195277344,-0.842817836197508,-0.00720377421767737,BTC,0,
75,12/3/2021 5:00:00 AM,-2.62772472586474,-0.0262772472586474,-3.72870883525893,-0.0312051175309968,-4.38896189342955,-0.0367306962743914,BTC,0,
76,12/4/2021 5:00:00 AM,-1.19547795897705,-0.0119547795897705,-1.31154097025953,-0.0113183252358681,-1.76320473899131,-0.0152160894290465,BTC,0,
77,12/5/2021 5:00:00 AM,-1.66364558995319,-0.0166364558995318,-2.42193319795039,-0.0210010474310525,-2.76072797954371,-0.023938801983348,BTC,0,
78,12/6/2021 5:00:00 AM,0.892511994536507,0.00892511994536507,-0.648386659839501,-0.0056655679102442,-1.29634338430222,-0.0113273790681906,BTC,0,
79,12/7/2021 5:00:00 AM,-1.01526744364781,-0.0101526744364781,-1.78675018738608,-0.015595752550053,-2.59637260379671,-0.0226625887280797,BTC,0,
80,12/8/2021 5:00:00 AM,0.702826366897034,0.00702826366897033,-0.0694355550797781,-0.000611486995536925,-1.36245361419689,-0.0119985022967914,BTC,0,
81,12/9/2021 5:00:00 AM,0.808899996914313,0.00808899996914313,-0.248207955411058,-0.00216700473957088,-0.591175215743847,-0.00518990871992564,BTC,0,
82,12/10/2021 5:00:00 AM,0.517795363837308,0.00517795363837308,-0.691363662282662,-0.00598580163873774,-1.76674211173421,-0.0152963894468058,BTC,0,
83,12/11/2021 5:00:00 AM,-0.111942517682529,-0.00111942517682529,-0.807704097893442,-0.00699280666666524,-1.23393622297242,-0.0106829685137733,BTC,0,
84,12/12/2021 5:00:00 AM,-0.0594062529797803,-0.000594062529797803,-0.825905783021684,-0.00715294189748283,-1.10267635566313,-0.00954997539178071,BTC,0,
85,12/13/2021 5:00:00 AM,-1.318770419718,-0.01318770419718,-1.34976867490786,-0.0117710109551968,-2.75081700586248,-0.0239892195705012,BTC,0,
86,12/14/2021 5:00:00 AM,-0.771294582857744,-0.00771294582857743,-0.832525057441892,-0.00734276351734453,-1.83529983978303,-0.0161871076269529,BTC,0,
87,12/15/2021 5:00:00 AM,-0.0649809333730431,-0.000649809333730431,-0.902837828187304,-0.0079625386297949,-1.73825654080153,-0.0153304773266036,BTC,0,
88,12/16/2021 5:00:00 AM,-0.946692513855631,-0.0094669251385563,-0.948109988854064,-0.00842882392968036,-1.72436679511155,-0.0153298502041408,BTC,0,
89,12/17/2021 5:00:00 AM,-0.372890744757568,-0.00372890744757567,-0.381373416724152,-0.00341902089915114,-1.4847079926645,-0.0133104391482227,BTC,0,
90,12/18/2021 5:00:00 AM,-0.887747180703538,-0.00887747180703538,-0.939909615773917,-0.00845125284812165,-1.06868058377984,-0.00960910461583575,BTC,0,
91,12/19/2021 5:00:00 AM,0.12872050891772,0.0012872050891772,-0.264648118560684,-0.00239135090526554,-0.935076913600126,-0.00844932144612176,BTC,0,
92,12/20/2021 5:00:00 AM,-1.29651684342669,-0.0129651684342669,-1.40880863212948,-0.0127474935601278,-1.56145709351091,-0.014128721098095,BTC,0,
93,12/21/2021 5:00:00 AM,-0.79012053242641,-0.0079012053242641,-1.53332582661583,-0.0139582432953453,-1.54468247614426,-0.0140616256778671,BTC,0,
94,12/22/2021 5:00:00 AM,2.23131849915752,0.0223131849915752,-1.18340334722834,-0.0105914154513757,-1.23537691690959,-0.0111327052248588,BTC,0,
95,12/23/2021 5:00:00 AM,-0.0151616238074652,-0.000151616238074652,-0.428299570872779,-0.00385987443282021,-1.16891945284803,-0.0105344077298046,BTC,0,
96,12/24/2021 5:00:00 AM,0.812417285488715,0.00812417285488715,-0.896528909555064,-0.00798741437091166,-1.02335372768959,-0.00911733038829765,BTC,0,
97,12/25/2021 5:00:00 AM,1.1024406226445,0.011024406226445,-0.333953296665188,-0.00296103669469649,-1.19114670618651,-0.0106953047545688,BTC,0,
98,12/26/2021 5:00:00 AM,-0.306693242084529,-0.00306693242084529,-1.60088788878548,-0.0140746304765648,-1.69613429929538,-0.0149120145566974,BTC,0,
99,12/27/2021 5:00:00 AM,-1.65874715664188,-0.0165874715664188,-1.74520266111048,-0.0155504591912431,-2.11702393449532,-0.0188635366160322,BTC,0,
100,12/28/2021 5:00:00 AM,-0.245373866766837,-0.00245373866766837,-1.02086137820767,-0.00917556836652522,-1.17090449077998,-0.01052416560678,BTC,0,
101,12/29/2021 5:00:00 AM,0.516968336203039,0.00516968336203039,-0.467119211184659,-0.00419988597663545,-1.11933039167202,-0.0101321288812775,BTC,0,
102,12/30/2021 5:00:00 AM,-1.17826205083725,-0.0117826205083725,-1.1787205837261,-0.0106425737617628,-1.4035369020937,-0.0126724222976319,BTC,0,
103,12/31/2021 5:00:00 AM,2.11831394914827,0.0211831394914827,-0.00870493656575988,-7.79289390805404E-05,-0.731830373858816,-0.0065926131429791,BTC,0,
104,1/1/2022 5:00:00 AM,2.21702438811013,0.0221702438811013,-0.106632631590674,-0.000935222446991291,-0.323069046436093,-0.00284335715453399,BTC,0,
105,1/2/2022 5:00:00 AM,0.498777594583709,0.00498777594583709,-0.426256415529085,-0.0037118428435331,-0.715199248834042,-0.00622795837615664,BTC,0,
106,1/3/2022 5:00:00 AM,1.02080224407557,0.0102080224407557,-0.734240188700829,-0.00632063048074871,-0.972760819686709,-0.00846529590771494,BTC,0,
107,1/4/2022 5:00:00 AM,-0.082600404391302,-0.00082600404391302,-1.03354906790283,-0.00888063298038699,-1.26898433114342,-0.0109035791843085,BTC,0,
108,1/5/2022 5:00:00 AM,-1.12823821432425,-0.0112823821432424,-1.58077185215923,-0.0136507204764578,-1.99235129604213,-0.0172049056896035,BTC,0,
109,1/6/2022 5:00:00 AM,-1.11550548759992,-0.0111550548759992,-1.46261621480344,-0.0127663937028604,-1.85610315820496,-0.0162009305181613,BTC,0,
110,1/7/2022 5:00:00 AM,0.292069488948238,0.00292069488948238,-0.119191456318191,-0.00104999389170124,-0.954569816248551,-0.00840909665192446,BTC,0,
111,1/8/2022 5:00:00 AM,0.775258912162489,0.00775258912162488,-1.19388631311274,-0.010348658572271,-1.41570441331777,-0.0122713875280848,BTC,0,
112,1/9/2022 5:00:00 AM,-1.39487805197285,-0.0139487805197285,-1.44923372855698,-0.012687340312399,-2.08510371871093,-0.0182540745116906,BTC,0,
113,1/10/2022 5:00:00 AM,-1.4924129558863,-0.014924129558863,-1.94271772250404,-0.0171575995943162,-2.80674874066855,-0.0247885065835353,BTC,0,
114,1/11/2022 5:00:00 AM,0.0297668609432069,0.000297668609432069,-0.0333540956180496,-0.000299547603763384,-1.50218305231378,-0.0134978307090534,BTC,0,
115,1/12/2022 5:00:00 AM,0.652647832891846,0.00652647832891846,-0.210984869231419,-0.00188079580468836,-0.671483135637402,-0.00603096251689683,BTC,0,
116,1/13/2022 5:00:00 AM,0.834636702577029,0.00834636702577029,-0.139181160574926,-0.0012323313857785,-1.15264754244824,-0.0102149242668721,BTC,0,
117,1/14/2022 5:00:00 AM,-0.35219865899327,-0.0035219865899327,-0.378720824170584,-0.00335660059018017,-1.17060765400945,-0.010375089225481,BTC,0,
118,1/15/2022 5:00:00 AM,0.411781419328557,0.00411781419328557,-0.358452454912946,-0.00316597627638437,-0.708421532528359,-0.00625923386507721,BTC,0,
119,1/16/2022 5:00:00 AM,1.50307080806597,0.0150307080806596,-0.438711335999805,-0.00382140995165825,-0.507249821261075,-0.00446697499720261,BTC,0,
120,1/17/2022 5:00:00 AM,-1.4363098295364,-0.014363098295364,-1.66028925616956,-0.0144891066544417,-1.66028925616956,-0.0144891066544417,BTC,0,
121,1/18/2022 5:00:00 AM,1.15472206238793,0.0115472206238793,-0.246382553672539,-0.00215501964255038,-1.10615445288592,-0.00974865951193415,BTC,0,
122,1/19/2022 5:00:00 AM,0.442961791894181,0.00442961791894181,-0.322328522338282,-0.00280655363003801,-1.1907771391679,-0.0103682413155811,BTC,0,
123,1/20/2022 5:00:00 AM,0.934731474461646,0.00934731474461646,-2.12687623718612,-0.0180875593029757,-2.15916864448159,-0.0183621831018506,BTC,0,
124,1/21/2022 5:00:00 AM,1.5280010908294,0.015280010908294,-1.09813278488777,-0.00929934949796896,-1.7677627306824,-0.0149699960590647,BTC,0,
125,1/22/2022 5:00:00 AM,0.0804610061837465,0.000804610061837465,-0.307935809970601,-0.00262346947044656,-2.06245592717893,-0.0176060928906205,BTC,0,
126,1/23/2022 5:00:00 AM,0.419151194423133,0.00419151194423133,-1.18045466444338,-0.00994745708280897,-1.53430883479857,-0.0129293159200909,BTC,0,
127,1/24/2022 5:00:00 AM,2.50831632068298,0.0250831632068297,-0.711560986128596,-0.00589487495348984,-0.732083570237084,-0.00606489280073053,BTC,0,
128,1/25/2022 5:00:00 AM,-2.26060513255186,-0.0226060513255185,-2.76111532151463,-0.0229143221625969,-3.35962427427943,-0.0278813102684498,BTC,0,
129,1/26/2022 5:00:00 AM,0.344226668564431,0.00344226668564431,-1.15914970804824,-0.00972117908482295,-1.17275626364803,-0.00983529011189288,BTC,0,
130,1/27/2022 5:00:00 AM,-0.799278591365983,-0.00799278591365983,-0.810783270556623,-0.00686569316068353,-1.06438848804031,-0.00901321601965444,BTC,0,
131,1/28/2022 5:00:00 AM,-1.88844812225996,-0.0188844812225996,-2.36824797619218,-0.0201106319531994,-2.43512123934884,-0.0206785047420175,BTC,0,
132,1/29/2022 5:00:00 AM,0.575531008165369,0.00575531008165368,0,0,-0.706426164196834,-0.00612190356921871,BTC,0,
133,1/30/2022 5:00:00 AM,-0.0958909202440541,-0.00095890920244054,-0.923077270708307,-0.00790336590806939,-1.05794909438839,-0.0090581352941842,BTC,0,
134,1/31/2022 5:00:00 AM,-0.756706287199034,-0.00756706287199033,-1.43434979503401,-0.0123067305916285,-1.53920096411453,-0.0132063543058428,BTC,0,
135,2/1/2022 5:00:00 AM,0.881565587332398,0.00881565587332397,-0.0646724591337957,-0.000557223775231153,-0.595372838292704,-0.00517200658230876,BTC,0,
136,2/2/2022 5:00:00 AM,-0.947001992996755,-0.00947001992996755,-1.43882738240892,-0.0123516085459767,-1.50023163800331,-0.0128787331596947,BTC,0,
137,2/3/2022 5:00:00 AM,0.550473377619197,0.00550473377619196,-0.454463883824861,-0.0039159293665797,-0.612766466322203,-0.00527995795866387,BTC,0,
138,2/4/2022 5:00:00 AM,1.99165258536044,0.0199165258536044,-0.280353794229185,-0.00237844507642482,-1.00490077042123,-0.00859043067339593,BTC,0,
139,2/5/2022 5:00:00 AM,2.08111211925854,0.0208111211925854,-0.0305330524737215,-0.000255071252212247,-0.9243972320068,-0.00778338461975669,BTC,0,
140,2/6/2022 5:00:00 AM,-1.14449559324813,-0.0114449559324813,-1.60981069568221,-0.0133995908308092,-1.78674829255639,-0.0148723673548191,BTC,0,
141,2/7/2022 5:00:00 AM,-1.1239771248997,-0.011239771248997,-1.37671315030239,-0.0115902779204983,-1.48549209080088,-0.0125060664796458,BTC,0,
142,2/8/2022 5:00:00 AM,1.32377124025192,0.0132377124025192,-0.384579625972371,-0.00322868595375381,-1.00232187911674,-0.00849753787331053,BTC,0,
143,2/9/2022 5:00:00 AM,1.72351144813863,0.0172351144813863,-0.164253684450177,-0.00136178404417475,-0.673295407716953,-0.00558248247801751,BTC,0,
144,2/10/2022 5:00:00 AM,2.68430827732843,0.0268430827732843,-0.255188549785156,-0.00206811617413971,-0.6298928924611,-0.00510482025926007,BTC,0,
145,2/11/2022 5:00:00 AM,0.161112792717834,0.00161112792717834,-0.432023771092826,-0.0034916729771346,-1.15555599528923,-0.00933935563802657,BTC,0,
146,2/12/2022 5:00:00 AM,-0.912060358980376,-0.00912060358980376,-0.917253799051643,-0.00743902833273702,-1.38931300372001,-0.0112674799585444,BTC,0,
147,2/13/2022 5:00:00 AM,-2.13221800874226,-0.0213221800874226,-2.19498122706351,-0.0179257628522566,-2.22909462386486,-0.0182043568801262,BTC,0,
148,2/14/2022 5:00:00 AM,0.252697286293298,0.00252697286293298,-0.202217767308952,-0.00167525917898681,-1.00533359967595,-0.00834708081416724,BTC,0,
149,2/15/2022 5:00:00 AM,0.71498540643061,0.0071498540643061,-0.09176426879052,-0.000756426433511814,-0.804956968305373,-0.00666467947253346,BTC,0,
150,2/16/2022 5:00:00 AM,0.216027470094442,0.00216027470094442,-0.663256879166109,-0.00543206149499931,-1.37047038944388,-0.0112241269806271,BTC,0,
151,2/17/2022 5:00:00 AM,0.270042449775246,0.00270042449775246,-0.391347115022469,-0.00320517460538972,-0.961221559524169,-0.00787250707741427,BTC,0,
152,2/18/2022 5:00:00 AM,1.59932150282964,0.0159932150282964,-0.421278228949586,-0.0034048797470807,-0.733193185166236,-0.00592585720153349,BTC,0,
153,2/19/2022 5:00:00 AM,-1.13092054758496,-0.0113092054758496,-1.29806736958288,-0.0105129097008489,-1.66137368224724,-0.013455288924214,BTC,0,
154,2/20/2022 5:00:00 AM,-1.05928737640981,-0.0105928737640981,-1.14085769604813,-0.00933162302527368,-1.32292183445064,-0.0108208130547388,BTC,0,
155,2/21/2022 5:00:00 AM,2.38995809972033,0.0238995809972033,-0.264268046211726,-0.00213514523304292,-2.67672406255117,-0.0220372295415794,BTC,0,
156,2/22/2022 5:00:00 AM,1.76650152039177,0.0176650152039177,0,0,-0.984904345085468,-0.00795537172613725,BTC,0,
157,2/23/2022 5:00:00 AM,5.67288874004896,0.0567288874004896,0,0,-0.479277813388723,-0.00380802725976637,BTC,0,
